Partnership_ID,Program_Year,Verified,Program_ID,Organizational_ID,School_ID,Program_Name,Sch_Org_Name,School_Name,Primary_Org_Site_Contact_Email,Primary_Sch_Based_Contact_Name,Service_Type,O_Primary_Address,O_City,O_Zip,O_Type,Service_Delivery_Method,School_ID,TLT,School_Code,S_Primary_Contact_Name,S_Primary_Contact_Email,S_Street_Address,S_City,S_Zip,S_Principal_email,School Grades,Language_Capability,Rating_Q1,Partnership_Agreement,Program_Date_Last_Updated,Partnership_Date_Last_Updated,Sch_Date_Updated,Expand_to_New_Sites,Active,Program_Type,School_Approval_Status,Service_Delivery_Time_Afterschool,Service_Delivery_Time_School Vacation,Service_Delivery_Time_Summer,Service_Delivery_Time_Weekend,Service_Delivery_Time_Before School,Service_Delivery_Time_School Day,Service_Delivery_Time_School Day (Non-Class Time),Service_Delivery_Time_School Day (Class Time),O_501c3_Certification,O_Liability_Insurance,O_CORI_Policy,Grade_Level_Served_Pre-School,Grade_Level_Served_Elementary,Grade_Level_Served_Middle School,Grade_Level_Served_High School,Service_Associated_Fees_Student,School_Grades_Served_PreK,School_Grades_Served_K,School_Grades_Served_1,School_Grades_Served_2,School_Grades_Served_3,School_Grades_Served_4,School_Grades_Served_5,School_Grades_Served_6,School_Grades_Served_7,School_Grades_Served_8,School_Grades_Served_9,School_Grades_Served_10,School_Grades_Served_11,School_Grades_Served_12,EFA_School,tbl_organizations_Temp_CCR,tbl_organizations_Temp_PhyHealthCollab,tbl_organizations_Temp_BH,Expand_Partnerships,tbl_organizations_Temp_Funded_Partners,Expanding_Site_Capacity,P_Grades_Served_K1(2),P_Grades_Served_PreK,P_Grades_Served_K0,P_Grades_Served_K1,P_Grades_Served_K,P_Grades_Served_K2,P_Grades_Served_1,P_Grades_Served_2,P_Grades_Served_3,P_Grades_Served_4,P_Grades_Served_5,P_Grades_Served_6,P_Grades_Served_7,P_Grades_Served_8,P_Grades_Served_9,P_Grades_Served_10,P_Grades_Served_11,P_Grades_Served_12,P_Days_of_Operation_M,P_Days_of_Operation_T,P_Days_of_Operation_W,P_Days_of_Operation_Th,P_Days_of_Operation_F,P_Days_of_Operation_S,P_Days_of_Operation_Su,Schools_AssociatedFees,Days_Multiselect_M,Days_Multiselect_Tu,Days_Multiselect_W,Days_Multiselect_Th,Days_Multiselect_F,Days_Multiselect_Sa,Days_Multiselect_Su,Grades_Multiselect_K0,Grades_Multiselect_K1,Grades_Multiselect_K2,Grades_Multiselect_1,Grades_Multiselect_2,Grades_Multiselect_3,Grades_Multiselect_4,Grades_Multiselect_5,Grades_Multiselect_6,Grades_Multiselect_7,Grades_Multiselect_8,Grades_Multiselect_9,Grades_Multiselect_10,Grades_Multiselect_11,Grades_Multiselect_12,Grades_Multiselect_AltEd,Partnership_Fund,Direct_Service,Tier_Multiselect_Tier1,Tier_Multiselect_Tier2,Tier_Multiselect_Tier3,GradeLevel_Multiselect_PreSchool,GradeLevel_Multiselect_Elementary,GradeLevel_Multiselect_Middle,GradeLevel_Multiselect_HighSchool,GradeLevel_Multiselect_AltEdu,GradeLevel_Multiselect_PostSec,DeliveryTime_Multiselect_After,DeliveryTime_Multiselect_Before,DeliveryTime_Multiselect_SchoolDayIn,DeliveryTime_Multiselect_SchoolDayOut,DeliveryTime_Multiselect_SchoolVacation,DeliveryTime_Multiselect_Summer,DeliveryTime_Multiselect_Weekend,Transportation,Grade_Multiselect_K0,Grade_Multiselect_K1,Grade_Multiselect_K2,Grade_Multiselect_1,Grade_Multiselect_2,Grade_Multiselect_3,Grade_Multiselect_4,Grade_Multiselect_5,Grade_Multiselect_6,Grade_Multiselect_7,Grade_Multiselect_8,Grade_Multiselect_9,Grade_Multiselect_10,Grade_Multiselect_11,Grade_Multiselect_12,Grade_Multiselect_AltEdu,Homelessness,SWD_Support,TitleIXRace_Participation,TitleIXGender_Participation,Current_Partnerships,CORI_SORI
8942,2017-2018,Current Partner,695,503,59,Museum of Science Fenway High School Partnership,"Museum of Science, Boston",Fenway High School,,,Academic Support & Enrichment,,,,Culture & Recreation,Volunteer Mobilization,59,Redesign/Innovation,1265,,fenway@bostonpublicschools.org,174 Ipswich Street,Boston,02215,aclark@bostonartsacademy.org,,,Excellent,,9/20/2018 5:29:21 PM,10/17/2017 3:51:18 PM,1/9/2019 4:42:23 PM,FALSE,Yes,non-School-based,Approved,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5744,2017-2018,Current Partner,696,363,25,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Boston Community Leadership Academy,,Zayda Cruz-Gonzalez,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,25,Redesign/Innovation,1195,Zayda Cruz-Gonzalez,boston@bostonpublicschools.org,174 Ipswich Street,Boston,02215,aclark@bostonartsacademy.org,,,,,9/20/2018 5:29:21 PM,7/17/2018 9:31:59 PM,1/9/2019 4:42:23 PM,TRUE,Yes,School-based,Approved,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5715,2017-2018,Current Partner,696,363,52,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Edwards Middle School,,Elizabeth Waxman,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,52,4,2010,,edwards@bostonpublicschools.org,655 Metropolitan Ave.,Hyde Park,02136,flocker@bostonpublicschools.org,9-12,,,,9/20/2018 5:29:21 PM,7/17/2018 9:32:42 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8072,2017-2018,Current Partner,696,363,15,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Boston Arts Academy,tay_abdur-Rhaman@facing.org,,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,15,Redesign/Innovation,1420,Anne Clark,aclark@bostonpublicschools.org,20 Warren Street,Brighton,02135,mholzer@bostonpublicschools.org,9-12,,,,9/20/2018 5:29:21 PM,7/17/2018 9:33:38 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8073,2017-2018,,696,363,15,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Boston Arts Academy,tay_abdur-Rhaman@facing.org,,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,15,Redesign/Innovation,1420,Anne Clark,aclark@bostonpublicschools.org,35 Brookford Street,Dorchester,02125,lblake@bostonpublicschools.org,K1-5,,Excellent,,9/12/2018 5:08:26 PM,11/9/2017 9:56:22 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8075,2017-2018,,696,363,25,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Boston Community Leadership Academy,rose_sadler@facing.org,,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,25,Redesign/Innovation,1195,Zayda Cruz-Gonzalez,boston@bostonpublicschools.org,100 Hebron Street,Mattapan,02126,whenderson2@bostonpublicschools.org,K1-5,"English, Spanish",Rate Program,,2/7/2019 4:57:30 PM,1/7/2019 6:40:41 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes
8076,2017-2018,,696,363,27,Facing History and Ourselves Innovative School Network,Facing History and Ourselves,Boston Green Academy,dustin_tenreiro@facing.org,,Academic Support & Enrichment,16 Hurd Road,Brookline,02445,Other School-Community Partner,Professional Development,27,Redesign/Innovation,1470,,info@bostongreenacademy.org,426 Beech Street,Roslindale,02131,rmorales2@bostonpublicschools.org,K1-5,"English, Spanish",Excellent,,2/7/2019 4:57:30 PM,9/24/2018 7:06:29 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes
9098,2017-2018,Current Partner,820,698,146,Dimock Community Health Center,Dimock Community Health Center,Winthrop Elementary School,lduniec@dimock.org,,Physical Health & Wellness,,,,Health-Care,,146,2,4052,,winthrop@bostonpublicschools.org,5125 Washington Street,West Roxbury,02132,epuliafico@bostonpublicschools.org,K1-2,,Good,,9/12/2018 5:08:26 PM,10/20/2017 3:16:49 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
9120,Summer 2018,Verify Partnership,878,762,99,Horizons at Dedham Country Day Summer Program,Horizons at Dedham Country Day School,Mattahunt,wmunoz@dcds.net,"Yolette Ibokette,",Academic Support & Enrichment,90 Sandy Valley RD,Dedham,02026,Other School-Community Partner,Small Groups,99,5,4691,,mattahunt@bostonpublicschools.org,6 Shirley Street,Roxbury,02119,dlewis@dudleystreetschool.org,K1-2,"DPC members speak a wide variety of languages. In particular, we aim to recruit Cape Verdean speakers.",Excellent,,9/20/2018 5:29:21 PM,10/19/2017 3:07:00 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes, Yes,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes
8935,2017-2018,Current Partner,878,762,21,Horizons at Dedham Country Day Summer Program,Horizons at Dedham Country Day School,Bates Elementary School,,,Academic Support & Enrichment,90 Sandy Valley RD,Dedham,02026,Other School-Community Partner,Small Groups,21,5,4081,,bostonpublicschools.org,312 Border Street,East Boston,02128,cgutierrez@bostonpublicschools.org,K1-8,English & Spanish,Excellent,,2/8/2019 8:52:01 PM,12/7/2017 5:41:43 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,,,,,,,,,Yes,Yes,Yes,Yes, Yes,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes
8646,2017-2018,Current Partner,1054,950,22,West Roxbury Garden Club,West Roxbury Garden Club,Beethoven School,,,Physical Health & Wellness,,,,Culture & Recreation,,22,5,4030,,beethoven@bostonpublicschools.org,122 Cottage Street,East Boston,02128,jweymer@bostonpublicschools.org,K2-8,English & Spanish,Rate Program,,2/8/2019 8:52:01 PM,12/13/2017 9:08:31 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes
6061,2017-2018,Current Partner,1432,402,48,Dudley Promise Corps,Boston Plan for Excellence,Dudley Street Neighborhood School,ewerner@bpe.org,,Academic Support & Enrichment,"27-43 Wormwood Street, Suite 110",Boston,02210,Other School-Community Partner,"Individual Support, Mentoring, Tutoring, Small Groups, Volunteer Mobilization",48,1,4123,,dudleystreetschool@bostonpublicschools.org,240 Medford Street,Charlestown,02129,wthomas4@bostonpublicschools.org,9-12,English,Good,,2/7/2019 5:00:29 PM,10/10/2018 5:09:01 PM,1/30/2019 3:50:14 PM,FALSE,Active,School-based,Approved,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes, Yes, Yes,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
9092,2017-2018,Current Partner,1588,233,137,YMCA of Greater Boston Summer Learning Academy @ the  Mario Umana,YMCA of Greater Boston,Mario Umana Academy,asinger@ymcaboston.org,,Academic Support & Enrichment,316 Huntington Avenue,Boston,02115,Other School-Community Partner,Classroom Instruction,137,4,4323,,umana@bostonpublicschools.org,70 Worcester Street,Boston,02118,msoto2@bostonpublicschools.org,K1-8,"English, Spanish",Excellent,,1/2/2019 5:41:31 PM,8/29/2018 9:38:07 PM,2/5/2019 7:59:44 PM,TRUE,Active,School-based,Approved,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No
9231,2017-2018,Verify Partnership,1588,233,101,YMCA of Greater Boston Summer Learning Academy @ the  Mario Umana,YMCA of Greater Boston,McKay K-8 School,asinger@ymcaboston.org,Dr. Claudia Gutierrez,Academic Support & Enrichment,316 Huntington Avenue,Boston,02115,Other School-Community Partner,Classroom Instruction,101,6,4360,,mckay@bostonpublicschools.org,K-6: 50 Beechcroft St.,Brighton,02135,dmulvey@bostonpublicschools.org,K2-8,"English, Spanish",Excellent,,1/2/2019 5:41:31 PM,8/29/2018 9:38:07 PM,12/7/2018 6:15:31 PM,TRUE,Active,School-based,Approved,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No
9188,Summer 2018,Current Partner,1872,159,37,BellXcel Rising Scholars,BellXcel (formerly BELL - Building Educated Leaders for Life),Charlestown High School,eddie.willson@experiencebell.org,Christophe Tulet-Cote,Academic Support & Enrichment,60 Clayton Street,Dorchester,02122,Other School-Community Partner,Classroom Instruction,37,Redesign/Innovation,1050,,charlestown@bostonpublicschools.org,40 Smith Street,Roxbury,02120,etoledano@bostonpublicschools.org,K2-8,"English, Spanish, Haitian Creole",Not Yet Rated,,9/5/2018 9:08:22 PM,9/20/2018 3:24:04 PM,1/11/2019 5:19:18 PM,FALSE,Yes,School-based,Approved,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8299,2017-2018,Current Partner,1528,1065,80,Summer Camp (overnight),Agassiz Village Summer Camp,Hurley K-8 School,tsemeta@agassizvillage.org,,"Social, Emotional & Behavioral Health",238 Bedford St. Suite 8,Lexington,02420,Other School-Community Partner,Small Groups,80,6,4260,,hurley@bostonpublicschools.org,50 Rev. Burke Street,South Boston,02127,cmartin2@bostonpublicschools.org,K2-5,English,Excellent,,9/5/2018 9:08:22 PM,10/20/2017 2:17:45 AM,1/25/2019 7:27:14 PM,TRUE,Active,non-School-based,Approved,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes, Yes,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8300,2017-2018,Unsure of Partnership,1528,1065,94,Summer Camp (overnight),Agassiz Village Summer Camp,Lyon K-8 School,tsemeta@agassizvillage.org,,"Social, Emotional & Behavioral Health",238 Bedford St. Suite 8,Lexington,02420,Other School-Community Partner,Small Groups,94,6,4171,,lyon@bostonpublicschools.org,1060 Morton Street,Mattapan,02126,jmarks@bostonpublicschools.org,K1-5,,Not Yet Rated,,9/12/2018 5:08:26 PM,9/28/2017 4:59:48 PM,1/7/2019 5:39:02 PM,TRUE,Active,non-School-based,Pending,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes, Yes,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5633,2017-2018,Not Yet Verified,1645,191,134,Summer Learning Academy @ Tobin K-8 School,Boston's Bridge To Excellence,Tobin K-8 School,enrollment@bostonsbridgetoexcellence.com,Sophia Rice,Academic Support & Enrichment,40 Smith Street,Roxbury,02120,Other School-Community Partner,Classroom Instruction,134,6,4570,,tobin@bostonpublicschools.org,25 Glen Road,Jamaica Plain,02130,rbriceno@bostonpublicschools.org,9-12,,Rate Program,,12/19/2018 3:53:51 PM,,2/15/2019 1:28:44 PM,TRUE,Yes,School-based,Approved, Yes, Yes, Yes,No,Yes,No, Yes,No,Yes,Yes,Yes,Yes, Yes, Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
